Frame,Timestamp,TrackID,Role,AOI,x1,y1,x2,y2
6854,274.6569,81,Target,Feet,932,736,1087,839
6854,274.6569,81,Target,Peripersonal,881,365,1091,857
6854,274.6569,82,3,FullBody,1740,541,1904,743
6854,274.6569,84,Confederate_1,FullBody,1492,512,1623,672
6854,274.6569,86,Confederate_2,FullBody,1865,531,1927,820
6855,274.6969,81,Target,Head,913,390,1033,513
6855,274.6969,81,Target,Body,900,391,1070,808
6855,274.6969,81,Target,Feet,932,737,1087,840
6855,274.6969,81,Target,Peripersonal,880,365,1091,858
6855,274.6969,82,3,FullBody,1739,541,1904,745
6855,274.6969,84,Confederate_1,FullBody,1494,512,1623,674
6855,274.6969,86,Confederate_2,FullBody,1866,531,1927,815
6856,274.737,81,Target,Head,912,391,1032,515
6856,274.737,81,Target,Body,899,391,1069,809
6856,274.737,81,Target,Feet,932,737,1087,840
6856,274.737,81,Target,Peripersonal,879,366,1091,858
6856,274.737,82,3,FullBody,1739,541,1901,742
6856,274.737,84,Confederate_1,FullBody,1494,513,1623,673
6857,274.7771,81,Target,Head,911,390,1032,514
6857,274.7771,81,Target,Body,899,389,1069,807
6857,274.7771,81,Target,Feet,932,735,1086,838
6857,274.7771,81,Target,Peripersonal,879,365,1090,857
6857,274.7771,82,3,FullBody,1738,539,1901,738
6857,274.7771,84,Confederate_1,FullBody,1494,510,1622,665
6858,274.8172,81,Target,Head,911,388,1031,513
6858,274.8172,81,Target,Body,899,388,1069,806
6858,274.8172,81,Target,Feet,932,734,1087,838
6858,274.8172,81,Target,Peripersonal,880,364,1091,856
6858,274.8172,82,3,FullBody,1738,536,1899,731
6858,274.8172,84,Confederate_1,FullBody,1491,508,1623,663
6859,274.8572,81,Target,Head,911,389,1031,512
6859,274.8572,81,Target,Body,899,388,1069,806
6859,274.8572,81,Target,Feet,932,735,1087,838
6859,274.8572,81,Target,Peripersonal,879,364,1091,856
6859,274.8572,82,3,FullBody,1738,537,1899,732
6859,274.8572,84,Confederate_1,FullBody,1490,509,1623,662
6860,274.8973,81,Target,Head,911,388,1031,511
6860,274.8973,81,Target,Body,899,388,1069,804
6860,274.8973,81,Target,Feet,931,734,1086,837
6860,274.8973,81,Target,Peripersonal,879,363,1091,855
6860,274.8973,82,3,FullBody,1737,536,1897,729
6860,274.8973,84,Confederate_1,FullBody,1489,509,1628,660
6861,274.9374,81,Target,Head,911,388,1031,510
6861,274.9374,81,Target,Body,899,387,1069,804
6861,274.9374,81,Target,Feet,931,734,1086,837
6861,274.9374,81,Target,Peripersonal,879,363,1090,855
6861,274.9374,82,3,FullBody,1738,537,1899,731
6861,274.9374,84,Confederate_1,FullBody,1490,510,1628,662
6862,274.9774,81,Target,Head,910,389,1030,512
6862,274.9774,81,Target,Body,898,389,1068,804
6862,274.9774,81,Target,Feet,931,734,1085,837
6862,274.9774,81,Target,Peripersonal,878,364,1090,856
6862,274.9774,82,3,FullBody,1736,536,1902,732
6862,274.9774,84,Confederate_1,FullBody,1492,510,1630,659
6863,275.0175,81,Target,Head,909,389,1029,513
6863,275.0175,81,Target,Body,897,389,1066,805
6863,275.0175,81,Target,Feet,931,734,1085,838
6863,275.0175,81,Target,Peripersonal,876,365,1089,856
6863,275.0175,82,3,FullBody,1736,536,1894,729
6863,275.0175,84,Confederate_1,FullBody,1489,508,1625,659
6864,275.0576,81,Target,Head,908,390,1028,513
6864,275.0576,81,Target,Body,896,389,1065,806
6864,275.0576,81,Target,Feet,930,734,1085,838
6864,275.0576,81,Target,Peripersonal,876,365,1090,856
6864,275.0576,82,3,FullBody,1736,535,1895,728
6864,275.0576,84,Confederate_1,FullBody,1485,508,1624,660
6865,275.0977,81,Target,Head,907,390,1027,514
6865,275.0977,81,Target,Body,896,390,1065,807
6865,275.0977,81,Target,Feet,929,735,1084,839
6865,275.0977,81,Target,Peripersonal,876,366,1088,857
6865,275.0977,82,3,FullBody,1735,536,1893,728
6865,275.0977,84,Confederate_1,FullBody,1484,511,1617,660
6866,275.1377,81,Target,Head,907,391,1027,514
6866,275.1377,81,Target,Body,895,390,1064,807
6866,275.1377,81,Target,Feet,929,735,1083,839
6866,275.1377,81,Target,Peripersonal,875,367,1088,857
6866,275.1377,82,3,FullBody,1736,534,1896,729
6866,275.1377,84,Confederate_1,FullBody,1481,510,1619,661
6867,275.1778,81,Target,Head,907,390,1027,514
6867,275.1778,81,Target,Body,895,390,1064,806
6867,275.1778,81,Target,Feet,929,735,1083,839
6867,275.1778,81,Target,Peripersonal,875,365,1088,857
6867,275.1778,82,3,FullBody,1739,534,1903,731
6867,275.1778,84,Confederate_1,FullBody,1482,509,1623,665
6868,275.2179,81,Target,Head,907,390,1027,513
6868,275.2179,81,Target,Body,895,389,1064,806
6868,275.2179,81,Target,Feet,929,735,1083,839
6868,275.2179,81,Target,Peripersonal,875,365,1088,857
6868,275.2179,82,3,FullBody,1741,533,1902,728
6868,275.2179,84,Confederate_1,FullBody,1481,509,1624,665
6869,275.258,81,Target,Head,906,389,1026,512
6869,275.258,81,Target,Body,894,389,1064,805
6869,275.258,81,Target,Feet,928,734,1082,839
6869,275.258,81,Target,Peripersonal,874,364,1087,858
6869,275.258,82,3,FullBody,1738,532,1898,731
6869,275.258,84,Confederate_1,FullBody,1478,507,1624,663
6869,275.258,86,Confederate_2,FullBody,1856,525,1919,794
6870,275.298,81,Target,Head,906,389,1026,511
6870,275.298,81,Target,Body,893,389,1063,805
6870,275.298,81,Target,Feet,927,732,1081,838
6870,275.298,81,Target,Peripersonal,873,364,1086,856
6870,275.298,82,3,FullBody,1725,530,1897,735
6870,275.298,84,Confederate_1,FullBody,1476,505,1624,663
6870,275.298,86,Confederate_2,FullBody,1853,524,1915,803
6871,275.3381,81,Target,Head,904,389,1024,511
6871,275.3381,81,Target,Body,892,389,1062,804
6871,275.3381,81,Target,Feet,926,732,1081,838
6871,275.3381,81,Target,Peripersonal,872,364,1086,856
6871,275.3381,82,3,FullBody,1715,529,1892,736
6871,275.3381,84,Confederate_1,FullBody,1476,505,1621,665
6872,275.3782,81,Target,Head,902,389,1022,512
6872,275.3782,81,Target,Body,890,389,1061,806
6872,275.3782,81,Target,Feet,924,732,1079,838
6872,275.3782,81,Target,Peripersonal,870,365,1083,856
6872,275.3782,82,3,FullBody,1667,528,1890,734
6872,275.3782,84,Confederate_1,FullBody,1474,507,1611,665
6873,275.4182,81,Target,Head,900,390,1020,513
6873,275.4182,81,Target,Body,888,390,1058,806
6873,275.4182,81,Target,Feet,922,733,1077,838
6873,275.4182,81,Target,Peripersonal,868,365,1081,856
6873,275.4182,82,3,FullBody,1663,527,1889,736
6873,275.4182,84,Confederate_1,FullBody,1470,504,1607,662
6874,275.4583,81,Target,Head,897,390,1017,513
6874,275.4583,81,Target,Body,887,391,1055,806
6874,275.4583,81,Target,Feet,920,732,1075,838
6874,275.4583,81,Target,Peripersonal,866,366,1080,856
6874,275.4583,82,3,FullBody,1646,524,1885,732
6874,275.4583,84,Confederate_1,FullBody,1472,505,1609,658
6875,275.4984,81,Target,Head,895,390,1015,514
6875,275.4984,81,Target,Body,884,390,1053,808
6875,275.4984,81,Target,Feet,917,732,1073,839
6875,275.4984,81,Target,Peripersonal,864,366,1078,857
6875,275.4984,82,3,FullBody,1634,523,1875,738
6875,275.4984,84,Confederate_1,FullBody,1470,504,1603,649
6876,275.5385,81,Target,Head,894,390,1013,514
6876,275.5385,81,Target,Body,883,390,1051,807
6876,275.5385,81,Target,Feet,916,733,1071,840
6876,275.5385,81,Target,Peripersonal,862,366,1076,858
6876,275.5385,82,3,FullBody,1610,521,1877,736
6877,275.5785,81,Target,Head,892,391,1012,514
6877,275.5785,81,Target,Body,880,391,1050,808
6877,275.5785,81,Target,Feet,915,733,1070,840
6877,275.5785,81,Target,Peripersonal,859,366,1076,858
6877,275.5785,82,3,FullBody,1600,521,1871,736
6877,275.5785,86,Confederate_2,FullBody,1832,525,1924,915
6878,275.6186,81,Target,Head,891,390,1010,513
6878,275.6186,81,Target,Body,880,390,1050,807
6878,275.6186,81,Target,Feet,914,733,1069,838
6878,275.6186,81,Target,Peripersonal,859,366,1075,856
6878,275.6186,82,3,FullBody,1590,519,1874,733
6879,275.6587,81,Target,Head,889,388,1009,511
6879,275.6587,81,Target,Body,878,386,1048,805
6879,275.6587,81,Target,Feet,913,731,1068,836
6879,275.6587,81,Target,Peripersonal,857,364,1073,854
6879,275.6587,82,3,FullBody,1583,519,1864,737
6880,275.6987,81,Target,Head,889,388,1009,510
6880,275.6987,81,Target,Body,877,386,1048,805
6880,275.6987,81,Target,Feet,912,731,1067,836
6880,275.6987,81,Target,Peripersonal,856,363,1073,854
6880,275.6987,82,3,FullBody,1579,519,1870,737
6881,275.7388,81,Target,Head,890,388,1010,510
6881,275.7388,81,Target,Body,878,386,1048,805
6881,275.7388,81,Target,Feet,913,730,1068,835
6881,275.7388,81,Target,Peripersonal,857,363,1074,853
6881,275.7388,82,3,FullBody,1577,519,1869,735
6882,275.7789,81,Target,Head,891,387,1010,510
6882,275.7789,81,Target,Body,879,385,1050,804
6882,275.7789,81,Target,Feet,914,729,1069,834
6882,275.7789,81,Target,Peripersonal,858,362,1074,852
6882,275.7789,82,3,FullBody,1578,518,1876,733
6882,275.7789,86,Confederate_2,FullBody,1833,520,1924,822
6883,275.819,81,Target,Head,892,386,1012,509
6883,275.819,81,Target,Body,880,386,1050,802
6883,275.819,81,Target,Feet,914,729,1069,834
6883,275.819,81,Target,Peripersonal,860,362,1075,852
6883,275.819,82,3,FullBody,1583,518,1879,731
6883,275.819,86,Confederate_2,FullBody,1827,518,1927,898
6884,275.859,81,Target,Head,893,385,1013,508
6884,275.859,81,Target,Body,881,385,1051,803
6884,275.859,81,Target,Feet,916,728,1070,833
6884,275.859,81,Target,Peripersonal,860,361,1076,851
6884,275.859,82,3,FullBody,1583,518,1874,734
6884,275.859,86,Confederate_2,FullBody,1835,517,1926,889
6885,275.8991,81,Target,Head,895,385,1014,508
6885,275.8991,81,Target,Body,882,385,1052,802
6885,275.8991,81,Target,Feet,918,728,1072,834
6885,275.8991,81,Target,Peripersonal,862,360,1077,852
6885,275.8991,82,3,FullBody,1585,520,1876,732
6885,275.8991,86,Confederate_2,FullBody,1838,517,1928,900
6886,275.9392,81,Target,Head,896,385,1015,508
6886,275.9392,81,Target,Body,884,386,1053,801
6886,275.9392,81,Target,Feet,919,728,1073,833
6886,275.9392,81,Target,Peripersonal,863,361,1079,851
6886,275.9392,82,3,FullBody,1586,520,1882,731
6886,275.9392,86,Confederate_2,FullBody,1840,517,1929,809
6887,275.9793,81,Target,Head,898,386,1017,508
6887,275.9793,81,Target,Body,885,386,1054,802
6887,275.9793,81,Target,Feet,921,728,1075,833
6887,275.9793,81,Target,Peripersonal,864,361,1081,851
6887,275.9793,82,3,FullBody,1587,521,1888,733
6887,275.9793,86,Confederate_2,FullBody,1840,517,1931,803
6887,275.9793,84,Confederate_1,FullBody,1465,507,1606,668
6888,276.0193,81,Target,Head,899,385,1019,508
6888,276.0193,81,Target,Body,887,385,1056,801
6888,276.0193,81,Target,Feet,923,728,1077,833
6888,276.0193,81,Target,Peripersonal,866,361,1083,851
6888,276.0193,82,3,FullBody,1593,522,1897,730
6888,276.0193,84,Confederate_1,FullBody,1467,506,1607,667
6889,276.0594,81,Target,Head,901,386,1021,508
6889,276.0594,81,Target,Body,889,386,1059,802
6889,276.0594,81,Target,Feet,925,728,1078,833
6889,276.0594,81,Target,Peripersonal,868,362,1084,851
6889,276.0594,82,3,FullBody,1596,524,1901,730
6889,276.0594,84,Confederate_1,FullBody,1470,507,1607,667
6890,276.0995,81,Target,Head,903,386,1022,509
6890,276.0995,81,Target,Body,890,386,1060,802
6890,276.0995,81,Target,Feet,925,729,1080,834
6890,276.0995,81,Target,Peripersonal,869,362,1086,851
6890,276.0995,82,3,FullBody,1594,524,1898,730
6891,276.1395,81,Target,Head,904,385,1025,508
6891,276.1395,81,Target,Body,891,386,1062,801
6891,276.1395,81,Target,Feet,927,729,1082,832
6891,276.1395,81,Target,Peripersonal,870,361,1088,850
6891,276.1395,82,3,FullBody,1596,522,1902,728
6891,276.1395,86,Confederate_2,FullBody,1848,519,1936,816
6892,276.1796,81,Target,Head,906,384,1026,507
6892,276.1796,81,Target,Body,894,383,1063,800
6892,276.1796,81,Target,Feet,928,727,1081,831
6892,276.1796,81,Target,Peripersonal,874,360,1086,849
6892,276.1796,82,3,FullBody,1597,521,1901,725
6892,276.1796,86,Confederate_2,FullBody,1848,519,1936,804
6893,276.2197,81,Target,Head,906,383,1026,505
6893,276.2197,81,Target,Body,895,382,1063,798
6893,276.2197,81,Target,Feet,927,726,1082,829
6893,276.2197,81,Target,Peripersonal,875,359,1086,847
6893,276.2197,82,3,FullBody,1599,520,1902,724
6893,276.2197,86,Confederate_2,FullBody,1846,517,1936,798
6893,276.2197,84,Confederate_1,FullBody,1474,500,1612,662
6894,276.2598,81,Target,Head,906,380,1026,503
6894,276.2598,81,Target,Body,894,379,1063,798
6894,276.2598,81,Target,Feet,927,725,1081,829
6894,276.2598,81,Target,Peripersonal,874,355,1085,847
6894,276.2598,82,3,FullBody,1597,520,1902,719
6894,276.2598,86,Confederate_2,FullBody,1845,517,1936,789
6895,276.2998,81,Target,Head,906,379,1026,503
6895,276.2998,81,Target,Body,894,380,1063,797
6895,276.2998,81,Target,Feet,927,725,1081,829
6895,276.2998,81,Target,Peripersonal,874,354,1085,847
6895,276.2998,82,3,FullBody,1597,519,1900,721
6895,276.2998,86,Confederate_2,FullBody,1846,516,1936,788
6896,276.3399,81,Target,Head,905,380,1026,504
6896,276.3399,81,Target,Body,893,379,1063,798
6896,276.3399,81,Target,Feet,927,726,1081,830
6896,276.3399,81,Target,Peripersonal,873,355,1086,848
6896,276.3399,82,3,FullBody,1598,520,1897,721
6896,276.3399,86,Confederate_2,FullBody,1844,517,1937,805
6896,276.3399,84,Confederate_1,FullBody,1474,501,1612,662
6897,276.38,81,Target,Head,905,383,1025,505
6897,276.38,81,Target,Body,893,382,1062,799
6897,276.38,81,Target,Feet,927,728,1081,832
6897,276.38,81,Target,Peripersonal,874,358,1086,850
6897,276.38,82,3,FullBody,1607,522,1896,722
6897,276.38,84,Confederate_1,FullBody,1473,502,1610,665
6898,276.4201,81,Target,Head,905,384,1025,507
6898,276.4201,81,Target,Body,894,383,1062,800
6898,276.4201,81,Target,Feet,927,728,1081,832
6898,276.4201,81,Target,Peripersonal,874,360,1085,850
6898,276.4201,82,3,FullBody,1627,523,1898,724
6898,276.4201,84,Confederate_1,FullBody,1475,502,1620,664
6899,276.4601,81,Target,Head,906,383,1026,505
6899,276.4601,81,Target,Body,893,383,1063,799
6899,276.4601,81,Target,Feet,925,728,1080,831
6899,276.4601,81,Target,Peripersonal,873,359,1084,849
6899,276.4601,82,3,FullBody,1652,525,1896,720
6899,276.4601,84,Confederate_1,FullBody,1481,499,1622,661
6900,276.5002,81,Target,Head,906,380,1026,504
6900,276.5002,81,Target,Body,894,379,1063,798
6900,276.5002,81,Target,Feet,926,726,1080,829
6900,276.5002,81,Target,Peripersonal,875,355,1084,848
6900,276.5002,84,Confederate_1,FullBody,1476,500,1617,654
6901,276.5403,81,Target,Head,907,379,1027,501
6901,276.5403,81,Target,Body,896,377,1065,794
6901,276.5403,81,Target,Feet,927,724,1081,827
6901,276.5403,81,Target,Peripersonal,877,354,1084,845
6901,276.5403,84,Confederate_1,FullBody,1479,494,1624,652
6901,276.5403,86,Confederate_2,FullBody,1844,517,1934,808
6901,276.5403,82,3,FullBody,1688,524,1896,717
6902,276.5803,81,Target,Head,908,376,1028,499
6902,276.5803,81,Target,Body,896,375,1066,795
6902,276.5803,81,Target,Feet,927,722,1082,826
6902,276.5803,81,Target,Peripersonal,877,351,1085,844
6902,276.5803,84,Confederate_1,FullBody,1479,494,1626,647
6902,276.5803,86,Confederate_2,FullBody,1852,515,1936,796
6902,276.5803,82,3,FullBody,1706,522,1891,716
6903,276.6204,81,Target,Head,908,374,1028,498
6903,276.6204,81,Target,Body,896,374,1066,793
6903,276.6204,81,Target,Feet,926,720,1082,824
6903,276.6204,81,Target,Peripersonal,877,349,1085,842
6903,276.6204,84,Confederate_1,FullBody,1484,492,1622,643
6903,276.6204,86,Confederate_2,FullBody,1853,514,1934,811
6903,276.6204,82,3,FullBody,1703,521,1901,715
6904,276.6605,81,Target,Head,907,372,1028,495
6904,276.6605,81,Target,Body,896,373,1065,790
6904,276.6605,81,Target,Feet,926,717,1080,822
6904,276.6605,81,Target,Peripersonal,877,347,1083,840
6904,276.6605,84,Confederate_1,FullBody,1479,489,1623,644
6904,276.6605,86,Confederate_2,FullBody,1857,512,1933,801
6904,276.6605,82,3,FullBody,1711,519,1898,712
6905,276.7006,81,Target,Head,906,371,1027,495
6905,276.7006,81,Target,Body,895,370,1064,788
6905,276.7006,81,Target,Feet,925,716,1080,820
6905,276.7006,81,Target,Peripersonal,877,346,1083,838
6905,276.7006,84,Confederate_1,FullBody,1477,488,1621,641
6905,276.7006,82,3,FullBody,1719,516,1892,701
6906,276.7406,81,Target,Head,906,368,1027,494
6906,276.7406,81,Target,Body,894,370,1064,788
6906,276.7406,81,Target,Feet,924,715,1080,818
6906,276.7406,81,Target,Peripersonal,875,344,1083,836
6906,276.7406,84,Confederate_1,FullBody,1475,489,1622,644
6906,276.7406,82,3,FullBody,1719,514,1896,701
6907,276.7807,81,Target,Head,905,366,1026,492
6907,276.7807,81,Target,Body,893,367,1063,788
6907,276.7807,81,Target,Feet,924,713,1079,816
6907,276.7807,81,Target,Peripersonal,874,342,1082,835
6907,276.7807,84,Confederate_1,FullBody,1474,487,1624,643
6907,276.7807,82,3,FullBody,1722,513,1891,701
6908,276.8208,81,Target,Head,904,366,1025,490
6908,276.8208,81,Target,Body,891,367,1061,786
6908,276.8208,81,Target,Feet,923,711,1077,816
6908,276.8208,81,Target,Peripersonal,872,341,1081,834
6908,276.8208,84,Confederate_1,FullBody,1473,486,1612,636
6908,276.8208,82,3,FullBody,1723,510,1889,703
6909,276.8609,81,Target,Head,903,365,1023,488
6909,276.8609,81,Target,Body,890,365,1060,784
6909,276.8609,81,Target,Feet,922,710,1076,814
6909,276.8609,81,Target,Peripersonal,872,340,1079,832
6909,276.8609,84,Confederate_1,FullBody,1469,483,1611,637
6909,276.8609,82,3,FullBody,1720,508,1887,705
6910,276.9009,81,Target,Head,902,364,1022,486
6910,276.9009,81,Target,Body,889,364,1058,782
6910,276.9009,81,Target,Feet,921,708,1076,813
6910,276.9009,81,Target,Peripersonal,870,339,1080,831
6910,276.9009,84,Confederate_1,FullBody,1469,480,1610,635
6910,276.9009,82,3,FullBody,1715,507,1885,705
6910,276.9009,86,Confederate_2,FullBody,1839,496,1933,783
6911,276.941,81,Target,Head,901,362,1021,485
6911,276.941,81,Target,Body,888,363,1057,782
6911,276.941,81,Target,Feet,920,706,1076,811
6911,276.941,81,Target,Peripersonal,869,337,1080,830
6911,276.941,84,Confederate_1,FullBody,1468,477,1612,629
6911,276.941,82,3,FullBody,1716,503,1883,700
6912,276.9811,81,Target,Head,899,360,1019,484
6912,276.9811,81,Target,Body,887,360,1055,778
6912,276.9811,81,Target,Feet,920,704,1075,809
6912,276.9811,81,Target,Peripersonal,867,336,1079,827
6912,276.9811,84,Confederate_1,FullBody,1468,472,1603,629
6912,276.9811,82,3,FullBody,1713,499,1882,693
6912,276.9811,86,Confederate_2,FullBody,1821,490,1930,777
6913,277.0211,81,Target,Head,897,359,1018,483
6913,277.0211,81,Target,Body,886,359,1054,776
6913,277.0211,81,Target,Feet,919,701,1074,806
6913,277.0211,81,Target,Peripersonal,866,335,1079,824
6913,277.0211,82,3,FullBody,1709,494,1878,689
6913,277.0211,86,Confederate_2,FullBody,1821,486,1930,768
6914,277.0612,81,Target,Head,897,356,1017,482
6914,277.0612,81,Target,Body,885,356,1054,774
6914,277.0612,81,Target,Feet,919,699,1074,805
6914,277.0612,81,Target,Peripersonal,865,332,1079,823
6914,277.0612,82,3,FullBody,1715,490,1881,684
6914,277.0612,84,Confederate_1,FullBody,1464,463,1603,624
6915,277.1013,81,Target,Head,897,354,1017,478
6915,277.1013,81,Target,Body,886,353,1054,769
6915,277.1013,81,Target,Feet,920,696,1075,801
6915,277.1013,81,Target,Peripersonal,866,330,1079,819
6915,277.1013,82,3,FullBody,1712,488,1884,685
6915,277.1013,84,Confederate_1,FullBody,1466,460,1604,625
6916,277.1414,81,Target,Head,894,348,1015,472
6916,277.1414,81,Target,Body,884,347,1052,763
6916,277.1414,81,Target,Feet,917,688,1074,794
6916,277.1414,81,Target,Peripersonal,863,323,1080,812
6916,277.1414,82,3,FullBody,1714,480,1881,670
6916,277.1414,84,Confederate_1,FullBody,1463,446,1606,610
6917,277.1814,81,Target,Head,890,340,1010,463
6917,277.1814,81,Target,Body,879,339,1048,757
6917,277.1814,81,Target,Feet,914,682,1069,788
6917,277.1814,81,Target,Peripersonal,858,315,1074,806
6917,277.1814,82,3,FullBody,1706,466,1873,660
6917,277.1814,84,Confederate_1,FullBody,1457,438,1602,598
6918,277.2215,81,Target,Head,882,333,1002,456
6918,277.2215,81,Target,Body,871,333,1040,750
6918,277.2215,81,Target,Feet,908,678,1061,781
6918,277.2215,81,Target,Peripersonal,850,308,1067,799
6918,277.2215,82,3,FullBody,1697,457,1866,650
6918,277.2215,84,Confederate_1,FullBody,1450,428,1599,587
6918,277.2215,86,Confederate_2,FullBody,1818,447,1919,820
6919,277.2616,81,Target,Head,873,324,993,449
6919,277.2616,81,Target,Body,863,323,1032,741
6919,277.2616,81,Target,Feet,900,666,1055,770
6919,277.2616,81,Target,Peripersonal,841,300,1061,788
6919,277.2616,82,3,FullBody,1685,443,1847,645
6919,277.2616,84,Confederate_1,FullBody,1444,419,1585,576
